postalcode;cnt;status;target;guid
662736;1246;confirmed;;
662737;1;exhausted;662737;1.0
662738;1;exhausted;662738;1.0
662766;1;exhausted;662766;1.0
662820;2794;confirmed;;
662821;705;confirmed;;
662822;384;confirmed;;
662823;225;confirmed;;
662824;225;confirmed;;
662825;417;confirmed;;
662826;175;confirmed;;
662830;360;confirmed;;
662831;221;confirmed;;
662832;344;confirmed;;
662833;240;confirmed;;
662834;138;confirmed;;
662835;253;confirmed;;
662840;655;confirmed;;
662841;95;confirmed;;
662842;682;confirmed;;
662850;3388;confirmed;;
662852;430;confirmed;;
662853;972;confirmed;;
662854;506;confirmed;;
662855;332;confirmed;;
662860;631;confirmed;;
662861;258;confirmed;;
662862;541;confirmed;;
662865;258;confirmed;;
662910;4038;confirmed;;
662911;1352;confirmed;;
662912;544;confirmed;;
662921;365;confirmed;;
662922;745;confirmed;;
662923;633;confirmed;;
662924;230;confirmed;;
662925;1097;confirmed;;
662927;327;confirmed;;
662930;1;confirmed;662930;1.0
662931;648;confirmed;;
662932;2;confirmed;;
662933;5;confirmed;;
662934;508;confirmed;;
662935;528;confirmed;;
662936;798;confirmed;;
662938;2;exhausted;662938;2.0
662940;9;confirmed;;
662941;591;confirmed;;
662942;532;confirmed;;
662943;762;confirmed;;
662950;991;confirmed;;
662951;1213;confirmed;;
662955;411;confirmed;;
662970;7420;confirmed;;
662971;711;confirmed;;
662972;958;confirmed;;
662973;1825;confirmed;;
662974;447;confirmed;;
662975;1061;confirmed;;
662976;2;confirmed;;
662977;764;confirmed;;
662978;209;confirmed;;
662979;2;exhausted;662979;2.0
662980;144;confirmed;;
662991;828;confirmed;;
663011;4340;confirmed;;
663012;1507;confirmed;;
663013;1722;confirmed;;
663019;123;confirmed;;
663020;10063;confirmed;;
663021;1;exhausted;663021;1.0
663024;1470;confirmed;;
663025;3;exhausted;663025;3.0
663027;534;confirmed;;
663029;5742;confirmed;;
663030;1853;confirmed;;
663033;209;confirmed;;
663034;1456;confirmed;;
663035;1752;confirmed;;
663037;745;confirmed;;
663040;2841;confirmed;;
663042;689;confirmed;;
663043;900;confirmed;;
663044;529;confirmed;;
663046;412;confirmed;;
663047;263;confirmed;;
663050;1140;confirmed;;
663051;902;confirmed;;
663052;386;confirmed;;
663053;438;confirmed;;
663054;241;confirmed;;
663055;468;confirmed;;
663060;4351;confirmed;;
663062;525;confirmed;;
663063;196;confirmed;;
663064;253;confirmed;;
663065;827;confirmed;;
663066;279;confirmed;;
663067;160;confirmed;;
663069;252;confirmed;;
663071;93;confirmed;;
663072;192;confirmed;;
663073;237;confirmed;;
663074;143;confirmed;;
663075;188;confirmed;;
663076;242;confirmed;;
663077;267;confirmed;;
663080;99;confirmed;;
663081;436;confirmed;;
663082;1591;confirmed;;
663083;153;confirmed;;
663090;2760;confirmed;;
663091;825;confirmed;;
663094;2;exhausted;663094;2.0
663100;1365;confirmed;;
663102;248;confirmed;;
663103;37;confirmed;;
663104;559;confirmed;;
663105;3;exhausted;663105;3.0
663106;239;confirmed;;
663107;380;confirmed;;
663110;382;confirmed;;
663111;224;confirmed;;
663113;26;confirmed;;
663115;730;confirmed;;
663120;1490;confirmed;;
663123;347;confirmed;;
663124;33;confirmed;;
663125;649;confirmed;;
663128;217;confirmed;;
663129;319;confirmed;;
663140;521;confirmed;;
663141;361;confirmed;;
663143;349;confirmed;;
663144;140;confirmed;;
663145;294;confirmed;;
663147;215;confirmed;;
663148;745;confirmed;;
663149;124;confirmed;;
663157;182;confirmed;;
663158;113;confirmed;;
663160;5;confirmed;;
663161;139;confirmed;;
663162;3;confirmed;663162;3.0
663164;401;confirmed;;
663167;14;exhausted;663167;14.0
663168;738;confirmed;;
663169;162;confirmed;;
663170;773;confirmed;;
663172;244;confirmed;;
663173;149;confirmed;;
663176;267;confirmed;;
663180;2789;confirmed;;
663181;609;confirmed;;
663182;554;confirmed;;
663183;954;confirmed;;
663184;27;confirmed;;
663185;699;confirmed;;
663200;181;confirmed;;
663204;35;unconfirmed;;
663213;59;confirmed;;
663214;150;confirmed;;
663230;1144;confirmed;;
663234;67;confirmed;;
663237;108;confirmed;;
663242;63;confirmed;;
663243;57;confirmed;;
663244;167;confirmed;;
663245;89;confirmed;;
663246;680;confirmed;;
663248;502;confirmed;;
663249;188;confirmed;;
663253;41;confirmed;;
663280;155;unconfirmed;;
663282;1417;confirmed;;
663285;73;confirmed;;
663288;6;exhausted;663288;6.0
663289;153;confirmed;;
663291;253;confirmed;;
663293;499;confirmed;;
663296;68;confirmed;;
663300;7350;unconfirmed;;
663302;955;confirmed;;
663305;937;confirmed;;
663316;467;unconfirmed;;
663318;307;confirmed;;
663319;616;confirmed;;
663321;241;confirmed;;
663330;611;confirmed;;
663332;308;confirmed;;
663333;411;confirmed;;
663335;105;confirmed;;
663340;921;confirmed;;
663400;2013;confirmed;;
663404;11;confirmed;;
663408;336;confirmed;;
663411;141;confirmed;;
663412;276;confirmed;;
663413;218;confirmed;;
663415;567;confirmed;;
663416;196;confirmed;;
663420;458;confirmed;;
663422;219;confirmed;;
663423;89;confirmed;;
663430;24;confirmed;;
663431;1035;confirmed;;
663432;898;confirmed;;
663433;310;confirmed;;
663435;671;confirmed;;
663437;370;confirmed;;
663440;538;confirmed;;
663441;613;confirmed;;
663442;277;confirmed;;
663444;557;confirmed;;
663448;440;confirmed;;
663449;2;confirmed;;
663451;145;confirmed;;
663453;147;confirmed;;
663454;179;confirmed;;
663455;2;confirmed;;
663457;421;confirmed;;
663458;233;confirmed;;
663459;778;confirmed;;
663460;1000;confirmed;;
663461;405;confirmed;;
663463;155;confirmed;;
663466;211;confirmed;;
663467;1052;confirmed;;
663468;308;confirmed;;
663469;278;confirmed;;
663470;32;unconfirmed;;
663474;88;confirmed;;
663475;7;exhausted;663475;7.0
663476;1;confirmed;;
663478;408;confirmed;;
663479;112;confirmed;;
663481;1;exhausted;663481;1.0
663485;177;confirmed;;
663491;1584;confirmed;;
663492;13;confirmed;;
663495;25;unconfirmed;;
663496;378;confirmed;;
663497;1;exhausted;663497;1.0
663498;1;exhausted;663498;1.0
663500;3233;confirmed;;
663501;342;confirmed;;
663502;928;confirmed;;
663503;5;confirmed;;
663504;1;exhausted;663504;1.0
663505;488;confirmed;;
663506;657;confirmed;;
663508;1120;confirmed;;
663510;2860;confirmed;;
663512;209;confirmed;;
663515;6;confirmed;;
663517;810;confirmed;;
663518;1;exhausted;663518;1.0
663519;3;exhausted;663519;3.0
663540;1881;confirmed;;
663542;859;confirmed;;
663543;151;unconfirmed;;
663544;518;confirmed;;
663545;234;confirmed;;
663546;532;confirmed;;
663551;1;exhausted;663551;1.0
663555;2;exhausted;663555;2.0
663556;503;confirmed;;
663580;2658;confirmed;;
663582;306;confirmed;;
663583;492;confirmed;;
663585;490;confirmed;;
663590;533;confirmed;;
663591;386;confirmed;;
663593;1;confirmed;663593;1.0
663594;3;exhausted;663594;3.0
663595;401;confirmed;;
663600;6341;confirmed;;
663601;1226;confirmed;;
663602;624;confirmed;;
663604;479;confirmed;;
663605;1340;confirmed;;
663606;919;confirmed;;
663609;401;confirmed;;
663610;2190;confirmed;;
663611;7;exhausted;663611;7.0
663613;1448;confirmed;;
663614;1051;confirmed;;
663615;182;confirmed;;
663620;1691;confirmed;;
663621;5;confirmed;;
663622;4;confirmed;;
663623;1;exhausted;663623;1.0
663624;449;confirmed;;
663625;1;exhausted;663625;1.0
663626;1;exhausted;663626;1.0
663627;2;exhausted;663627;2.0
663630;685;confirmed;;
663631;793;confirmed;;
663632;291;confirmed;;
663633;396;confirmed;;
663634;62;unconfirmed;;
663635;559;confirmed;;
663637;643;confirmed;;
663640;29;unconfirmed;;
663641;4;confirmed;;
663642;1;exhausted;663642;1.0
663643;596;confirmed;;
663645;1;exhausted;663645;1.0
663646;355;confirmed;;
663650;2988;confirmed;;
663653;8;exhausted;663653;8.0
663654;504;confirmed;;
663655;571;confirmed;;
663660;1;confirmed;663660;1.0
663661;3;exhausted;663661;3.0
663663;431;confirmed;;
663664;1064;confirmed;;
663665;373;confirmed;;
663666;184;unconfirmed;;
663667;8;confirmed;;
663690;9634;confirmed;;
663691;1511;confirmed;;
663692;110;confirmed;;
663693;1198;confirmed;;
663694;79;confirmed;;
663700;3130;confirmed;;
663706;10;confirmed;;
663710;318;confirmed;;
663711;573;confirmed;;
663712;232;confirmed;;
663713;247;confirmed;;
663714;1;exhausted;663714;1.0
663715;350;confirmed;;
663716;607;confirmed;;
663717;1;exhausted;663717;1.0
663721;6;confirmed;;
663723;278;confirmed;;
663740;4586;confirmed;;
663743;531;confirmed;;
663744;4;exhausted;663744;4.0
663747;448;confirmed;;
663749;307;confirmed;;
663750;1146;confirmed;;
663751;4;confirmed;;
663752;216;confirmed;;
663755;733;confirmed;;
663756;5;exhausted;663756;5.0
663760;262;confirmed;;
663763;637;confirmed;;
663765;234;confirmed;;
663766;319;confirmed;;
663770;3623;confirmed;;
663771;405;confirmed;;
663774;577;confirmed;;
663775;5;confirmed;663775;5.0
663780;1;exhausted;663780;1.0
663781;1;exhausted;663781;1.0
663782;281;confirmed;;
663785;253;confirmed;;
663791;3;confirmed;;
663792;160;confirmed;;
663793;146;confirmed;;
663800;4823;confirmed;;
663801;1452;confirmed;;
663803;436;confirmed;;
663804;278;confirmed;;
663806;271;confirmed;;
663810;4;confirmed;;
663812;404;confirmed;;
663813;667;confirmed;;
663814;3;confirmed;;
663815;4;exhausted;663815;4.0
663816;259;confirmed;;
663818;3;confirmed;;
663821;6;confirmed;;
663822;3;confirmed;663822;3.0
663823;483;confirmed;;
663824;2;confirmed;663824;2.0
663825;4;confirmed;;
663826;8;exhausted;663826;8.0
663827;6;confirmed;;
663830;1181;confirmed;;
663833;3;confirmed;;
663834;410;confirmed;;
663835;2;confirmed;663835;2.0
663836;454;confirmed;;
663840;3279;confirmed;;
663845;311;confirmed;;
663847;4;exhausted;663847;4.0
663850;3909;confirmed;;
663852;6;confirmed;;
663853;1;exhausted;663853;1.0
663860;32;confirmed;;
663862;268;confirmed;;
663911;936;confirmed;;
663912;187;confirmed;;
663913;423;confirmed;;
663914;31;confirmed;;
663915;153;unconfirmed;;
663920;4664;confirmed;;
663921;468;confirmed;;
663922;1356;confirmed;;
663924;733;confirmed;;
663930;200;unconfirmed;;
663932;1153;confirmed;;
663933;279;confirmed;;
663934;2;exhausted;663934;2.0
663935;131;unconfirmed;;
663951;3;exhausted;663951;3.0
663952;1112;confirmed;;
663953;1085;confirmed;;
663957;353;confirmed;;
663960;3866;confirmed;;
663961;535;confirmed;;
663970;481;confirmed;;
663971;4;confirmed;;
663972;874;confirmed;;
663973;916;confirmed;;
663974;624;confirmed;;
663975;516;confirmed;;
663977;756;confirmed;;
663980;727;confirmed;;
663981;1946;confirmed;;
664000;2938;confirmed;;
664001;738;confirmed;;
664002;1367;confirmed;;
664003;519;confirmed;;
664005;740;confirmed;;
664006;3;exhausted;664006;3.0
664007;958;confirmed;;
664009;2723;confirmed;;
664011;316;confirmed;;
664012;1;exhausted;664012;1.0
664013;1818;confirmed;;
664014;1136;confirmed;;
664017;938;confirmed;;
664019;2704;confirmed;;
664020;2198;confirmed;;
664022;1055;confirmed;;
664023;298;confirmed;;
664024;1230;confirmed;;
664025;457;confirmed;;
664027;2;confirmed;;
664029;410;confirmed;;
664030;2;exhausted;664030;2.0
664033;446;confirmed;;
664035;3579;confirmed;;
664037;419;confirmed;;
664038;430;confirmed;;
664039;832;confirmed;;
664040;876;confirmed;;
664042;2073;confirmed;;
664043;1629;confirmed;;
664044;3242;confirmed;;
664045;75;confirmed;;
664046;214;confirmed;;
664047;519;confirmed;;
664048;235;confirmed;;
664049;325;confirmed;;
664050;3423;confirmed;;
664053;258;confirmed;;
664055;829;confirmed;;
664056;895;confirmed;;
664057;3;confirmed;;
664058;682;confirmed;;
664059;57;confirmed;;
664073;950;confirmed;;
664074;655;confirmed;;
664075;235;confirmed;;
664076;569;unconfirmed;;
664078;94;confirmed;;
664079;1413;confirmed;;
664080;741;confirmed;;
664081;629;confirmed;;
664082;279;confirmed;;
664084;2056;confirmed;;
664510;14;confirmed;;
664511;2946;confirmed;;
664512;188;confirmed;;
664513;346;confirmed;;
664514;6339;confirmed;;
664515;363;confirmed;;
664516;13;confirmed;;
664517;428;confirmed;;
664518;1652;confirmed;;
664519;3653;confirmed;;
664520;1125;confirmed;;
664521;1988;confirmed;;
664522;3082;confirmed;;
664523;4825;confirmed;;
664527;159;confirmed;;
664528;3877;confirmed;;
664530;2138;confirmed;;
664531;1577;confirmed;;
664532;269;confirmed;;
664533;474;confirmed;;
664535;1353;confirmed;;
664536;958;confirmed;;
664540;5015;confirmed;;
664541;1197;confirmed;;
664542;256;confirmed;;
664544;355;confirmed;;
665000;2;exhausted;665000;2.0
665001;612;confirmed;;
665002;1593;confirmed;;
665003;443;confirmed;;
665004;863;confirmed;;
665006;1704;confirmed;;
665008;277;confirmed;;
665009;621;confirmed;;
665010;2176;confirmed;;
665021;613;confirmed;;
665022;207;confirmed;;
665023;253;confirmed;;
665027;265;confirmed;;
665028;236;confirmed;;
665031;53;confirmed;;
665032;232;confirmed;;
665034;323;confirmed;;
665035;182;confirmed;;
665037;317;confirmed;;
665038;76;confirmed;;
665040;215;confirmed;;
665041;217;confirmed;;
665042;937;confirmed;;
665043;192;confirmed;;
665046;343;confirmed;;
665050;545;confirmed;;
665051;926;confirmed;;
665052;1095;confirmed;;
665053;140;confirmed;;
665060;299;confirmed;;
665061;797;confirmed;;
665062;291;confirmed;;
665063;1;confirmed;665063;1.0
665064;538;confirmed;;
665065;497;confirmed;;
665067;210;confirmed;;
665068;4;confirmed;;
665070;476;confirmed;;
665071;33;confirmed;;
665075;627;confirmed;;
665076;1009;confirmed;;
665080;781;confirmed;;
665081;380;confirmed;;
665101;1219;confirmed;;
665102;1642;confirmed;;
665103;767;confirmed;;
665104;1536;confirmed;;
665106;3466;confirmed;;
665111;1041;confirmed;;
665112;4;exhausted;665112;4.0
665113;169;confirmed;;
665114;859;confirmed;;
665115;1;exhausted;665115;1.0
665116;372;confirmed;;
665117;914;confirmed;;
665121;1022;confirmed;;
665123;176;confirmed;;
665124;109;confirmed;;
665125;319;confirmed;;
665130;1017;confirmed;;
665131;282;confirmed;;
665132;322;confirmed;;
665133;239;confirmed;;
665134;1;exhausted;665134;1.0
665135;1060;confirmed;;
665136;395;confirmed;;
665138;542;confirmed;;
665139;433;confirmed;;
665140;93;confirmed;;
665145;113;confirmed;;
665147;3;confirmed;665147;3.0
665148;6;confirmed;;
665150;175;confirmed;;
665155;431;confirmed;;
665160;1901;confirmed;;
665161;962;confirmed;;
665211;479;confirmed;;
665212;317;confirmed;;
665213;239;confirmed;;
665214;145;confirmed;;
665215;6;exhausted;665215;6.0
665216;818;confirmed;;
665217;2;exhausted;665217;2.0
665218;550;confirmed;;
665219;1;exhausted;665219;1.0
665220;380;confirmed;;
665222;468;confirmed;;
665223;272;confirmed;;
665224;127;confirmed;;
665225;580;confirmed;;
665226;260;confirmed;;
665227;2;exhausted;665227;2.0
665228;110;confirmed;;
665229;115;confirmed;;
665230;419;confirmed;;
665231;161;confirmed;;
665232;2;confirmed;;
665233;184;confirmed;;
665234;264;confirmed;;
665235;116;confirmed;;
665236;607;confirmed;;
665241;572;confirmed;;
665242;171;confirmed;;
665243;474;confirmed;;
665244;3;exhausted;665244;3.0
665245;1;exhausted;665245;1.0
665247;310;confirmed;;
665250;5;exhausted;665250;5.0
665251;1225;confirmed;;
665252;1106;confirmed;;
665253;319;confirmed;;
665254;680;confirmed;;
665255;122;confirmed;;
665256;490;confirmed;;
665257;565;confirmed;;
665259;581;confirmed;;
665260;941;confirmed;;
665262;175;confirmed;;
665263;1123;confirmed;;
665264;563;confirmed;;
665265;336;confirmed;;
665266;307;confirmed;;
665267;229;confirmed;;
665268;2803;confirmed;;
665301;1597;confirmed;;
665302;1945;confirmed;;
665311;139;confirmed;;
665312;550;confirmed;;
665313;256;confirmed;;
665315;77;confirmed;;
665316;102;confirmed;;
665317;189;confirmed;;
665318;75;confirmed;;
665319;344;confirmed;;
665320;145;confirmed;;
665321;588;confirmed;;
665322;333;confirmed;;
665323;312;confirmed;;
665324;149;confirmed;;
665325;129;confirmed;;
665326;203;confirmed;;
665327;396;confirmed;;
665328;421;confirmed;;
665330;312;confirmed;;
665332;228;confirmed;;
665333;2;exhausted;665333;2.0
665334;577;confirmed;;
665335;155;confirmed;;
665340;938;confirmed;;
665341;244;confirmed;;
665342;183;confirmed;;
665343;373;confirmed;;
665344;653;confirmed;;
665351;604;confirmed;;
665352;233;confirmed;;
665353;222;confirmed;;
665355;237;confirmed;;
665356;87;confirmed;;
665357;306;confirmed;;
665359;151;confirmed;;
665360;459;confirmed;;
665361;447;confirmed;;
665362;121;confirmed;;
665364;187;confirmed;;
665365;156;confirmed;;
665366;252;confirmed;;
665367;94;confirmed;;
665368;198;confirmed;;
665375;947;confirmed;;
665376;277;confirmed;;
665382;994;confirmed;;
665383;1120;confirmed;;
665385;1476;confirmed;;
665386;345;confirmed;;
665388;1607;confirmed;;
665390;2216;confirmed;;
665392;3;exhausted;665392;3.0
665393;569;confirmed;;
665401;1581;confirmed;;
665402;1263;confirmed;;
665403;1096;confirmed;;
665407;1322;confirmed;;
665408;880;confirmed;;
665409;1032;confirmed;;
665412;1141;confirmed;;
665413;1690;confirmed;;
665414;825;confirmed;;
665415;938;confirmed;;
665420;1464;confirmed;;
665421;881;confirmed;;
665422;784;confirmed;;
665428;382;confirmed;;
665429;635;confirmed;;
665430;573;confirmed;;
665431;492;confirmed;;
665432;496;confirmed;;
665433;623;confirmed;;
665434;1131;confirmed;;
665435;275;confirmed;;
665436;210;confirmed;;
665437;168;confirmed;;
665439;201;confirmed;;
665440;468;confirmed;;
665441;747;confirmed;;
665442;347;confirmed;;
665443;175;confirmed;;
665444;324;confirmed;;
665446;553;confirmed;;
665448;1464;confirmed;;
665449;118;confirmed;;
665450;110;unconfirmed;;
665451;615;confirmed;;
665452;952;confirmed;;
665453;822;confirmed;;
665457;76;confirmed;;
665458;1463;confirmed;;
665459;125;confirmed;;
665460;1573;confirmed;;
665462;843;confirmed;;
665463;146;confirmed;;
665466;177;confirmed;;
665471;577;confirmed;;
665473;642;confirmed;;
665474;1925;confirmed;;
665475;220;confirmed;;
665476;1086;confirmed;;
665477;1588;confirmed;;
665479;153;confirmed;;
665480;947;confirmed;;
665482;370;confirmed;;
665483;385;confirmed;;
665490;128;confirmed;;
665492;1572;confirmed;;
665493;1045;confirmed;;
665494;1151;confirmed;;
665495;325;confirmed;;
665496;639;confirmed;;
665499;157;confirmed;;
665500;622;confirmed;;
665501;477;confirmed;;
665511;410;confirmed;;
665512;200;confirmed;;
665513;617;confirmed;;
665514;1994;confirmed;;
665520;176;confirmed;;
665523;148;confirmed;;
665525;205;confirmed;;
665529;179;confirmed;;
665530;597;confirmed;;
665531;127;confirmed;;
665532;6;confirmed;;
665533;119;confirmed;;
665535;203;confirmed;;
665540;778;confirmed;;
665541;774;confirmed;;
665544;683;confirmed;;
665545;110;confirmed;;
665548;108;confirmed;;
665549;148;unconfirmed;;
665651;727;confirmed;;
665653;848;confirmed;;
665654;267;confirmed;;
665660;631;confirmed;;
665664;239;confirmed;;
665669;187;confirmed;;
665670;286;confirmed;;
665671;116;confirmed;;
665675;300;confirmed;;
665679;27;confirmed;;
665682;284;confirmed;;
665683;410;confirmed;;
665684;1199;confirmed;;
665685;1020;confirmed;;
665689;525;confirmed;;
665690;174;confirmed;;
665691;2;confirmed;;
665692;186;confirmed;;
665693;140;confirmed;;
665694;138;confirmed;;
665696;185;confirmed;;
665697;156;confirmed;;
665698;155;confirmed;;
665699;47;confirmed;;
665700;2400;confirmed;;
665702;467;confirmed;;
